3.89360356331, 1.49626028538, 0.0, 0.0, 0.0, 0.610865671503, 0.79173425553
3.97122073174, 5.31905221939, 0.0, 0.0, 0.0, 0.933457777899, 0.358687296792
-1.14088463783, 7.75221729279, 0.0, 0.0, 0.0, 0.934162797892, 0.356847119975
-3.05886745453, 12.2544155121, 0.0, 0.0, 0.0, 0.41546825392, 0.909607679159
3.41543769836, 17.0565032959, 0.0, 0.0, 0.0, 0.550529865496, 0.834815468949
4.63557863235, 22.9873542786, 0.0, 0.0, 0.0, 0.921595556529, 0.388151555692
0.905620872974, 22.7050991058, 0.0, 0.0, 0.0, -0.854082591655, 0.520137411299
-2.27763772011, 20.4912605286, 0.0, 0.0, 0.0, 0.952063615777, 0.305900100547
-5.77809715271, 23.9172267914, 0.0, 0.0, 0.0, 0.997502025717, 0.0706378700924
-9.8569984436, 22.758014679, 0.0, 0.0, 0.0, -0.732284499977, 0.6809988334
-9.50748825073, 14.6580181122, 0.0, 0.0, 0.0, -0.713759947137, 0.700390418169
-8.75855827332, 9.29716396332, 0.0, 0.0, 0.0, -0.73707387869, 0.675812176091
-9.10592556, 2.57345533371, 0.0, 0.0, 0.0, -0.506271901887, 0.862373910412
-3.12432312965, -0.63135766983, 0.0, 0.0, 0.0, -0.0218398320541, 0.999761482423
